-0.51351351,-0.51351351,0.13513513,-0.027027027,0.4054054,-0.24324324,-0.24324324,-0.24324324,0.13513513,0.54054054,-1,-0.32432432,0.45945946,0.13513513,0.13513513,0.13513513,0.13513513,0.83783784,0.83783784,0.83783784,0.83783784,0.054054054,0.054054054,0.054054054,0.054054054,0.78378378,0.78378378,0.78378378,0.78378378,-0.13513513,-0.13513513,-0.13513513,-0.13513513,-0.027027027,-0.027027027,-0.027027027,-0.027027027,-0.027027027,0.5945946,0.5945946,0.5945946,0.5945946,-0.081081081,-0.081081081,-0.081081081,-0.081081081,-0.16216216,-0.16216216,-0.16216216,-0.16216216,0.51351351,0.51351351,0.51351351,0.51351351,0.37837838,0.37837838,0.37837838,0.37837838,0.081081081,0.081081081,0.081081081,0.081081081,0.62162162,0.62162162,0.62162162,0.21621622,0.21621622
1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1
-0.81810021,-0.88703997,-0.93301416,-0.74332412,-0.89923453,-0.82087186,-0.80244422,-0.82196987,-0.89563428,-0.8831601,-0.86539569,-0.81186538,-0.76288647,-0.83001679,-0.63683256,-0.85510495,-0.75406059,-0.86926668,-0.87512354,-0.886656,-0.85510495,-0.87263751,-0.92082489,-0.95415786,-0.90310392,-0.78090989,-0.78747005,-0.77687764,-0.83622441,-0.81865761,-0.82949043,-0.83673283,-0.8632081,0.1578779,-0.84420105,-0.87263751,-0.75480905,-0.77346057,-0.65280854,-0.67314279,-0.7262608,-0.71856904,-0.811289,-0.89490454,-0.89380378,-0.84468862,-0.68819647,-0.77068882,-0.88588539,-0.90586009,-0.60854186,-0.64378809,-0.6891707,0.11974956,-0.50795069,0.055059592,-0.83054173,-0.55830954,-0.78617371,-0.79446403,-0.88355214,-0.80838256,-0.68127569,-0.81810021,-0.70336802,-0.67723964,-0.43470863
-0.49514119,-0.86645344,-0.72431766,-0.44387822,-0.63199802,-0.52516305,-0.47449821,-0.47449821,-0.7038646,-0.59778871,-0.683103,-0.49869865,-0.26598331,-0.56390583,-0.71055445,-0.62662659,-0.24040262,-0.59778871,-0.60541016,-0.5929595,-0.49275556,-0.63642438,-0.70610701,-0.79959112,-0.68467764,-0.30751181,-0.2623924,-0.26419045,-0.4879504,-0.40436503,-0.51037824,-0.469518,-0.59392943,-0.36027375,-0.57514111,-0.64686706,-0.707595,-0.41693859,-0.6678373,0.079662828,-0.14407976,-0.068887923,-0.39294242,-0.65453605,-0.64686706,-0.59778871,-0.066479608,-0.32886627,-0.60635387,-0.68858806,-0.9083311,-0.95726683,-1,-0.98556824,-0.54599902,-0.65029248,-0.43726896,-0.35257997,-0.4963298,-0.40858834,-0.60823535,-0.47076755,0.053752143,-0.38568228,-0.011377561,-0.70833693,-0.30583703
-0.086998026,0.32475328,0.41858783,-0.20559304,0.22028351,-0.057550691,-0.083434416,-0.055639691,0.31104612,0.16639333,0.31666427,-0.063147317,-0.2973246,-0.037310246,0.20468688,0.10231114,-0.28716311,0.16084873,0.16856989,0.16731922,0.018196662,0.13802261,0.36616723,0.61499551,0.27557509,-0.23201687,-0.2409887,-0.25952629,-0.016314373,-0.12274897,-0.026615826,-0.035304145,0.14855195,-0.28284227,0.0078664992,0.18463843,0.086203122,-0.18128477,-0.50524134,-0.50183922,-0.37257492,-0.4089485,-0.13053831,0.23307195,0.21891261,0.043084515,-0.4309869,-0.2306693,0.16342006,0.30998744,-0.15590526,0.15097972,0.55133321,0.090934865,-0.36820205,-0.74499551,-0.070191997,-0.38648484,-0.073441593,-0.15598421,0.16917818,-0.097584784,-0.4861475,-0.12966086,-0.44496501,-0.49210658,-0.77754172
-0.90054358,-0.52902594,-0.889834,-0.81366496,-0.93120477,-0.8672759,-0.84090034,-0.8953351,-0.85008835,-0.90379832,-0.77750717,-0.89930561,-0.95879579,-0.85502223,-0.70100951,-0.81527657,-0.95222328,-0.88395926,-0.89599685,-0.92299364,-0.94951325,-0.84118845,-0.88847898,-0.87976366,-0.86541669,-0.95870126,-0.98467166,-0.96742558,-0.90900681,-0.95346576,-0.89124304,-0.92601429,-0.90789489,-0.76034663,-0.87687806,-0.84201227,-0.79471273,-0.8670058,-0.79559507,-0.9918744,-0.95438411,-0.9863688,-0.94398514,-0.89071634,-0.88314445,-0.85459006,-0.95977266,-0.94585786,-0.91584942,-0.87421304,-0.13689944,0.51258117,1,0.56582747,-0.76111192,0.061207585,-0.94086545,-0.80204153,-0.81879241,-0.90371729,-0.8948129,-0.86840133,-0.98984413,-0.96216758,-0.99410275,-0.77719656,-0.65595183
-0.93711111,-0.84377947,-0.96216927,-0.86089509,-0.96975064,-0.91952048,-0.89888012,-0.93467753,-0.94205803,-0.95494809,-0.90609783,-0.9365632,-0.96130606,-0.91709202,-0.79790853,-0.91106776,-0.95495866,-0.94492707,-0.95138045,-0.96361991,-0.97018974,-0.92654379,-0.95909919,-0.96576084,-0.94636647,-0.96426502,-0.98392441,-0.96964291,-0.9455254,-0.9666504,-0.93555889,-0.95430903,-0.95465109,-0.44781891,-0.93255434,-0.92944638,-0.88635021,-0.90228874,-1,-0.99884894,-0.9911702,-1,-0.95988066,-0.95356322,-0.9502348,-0.92403784,-0.99380596,-0.95444815,-0.96079107,-0.95128315,-0.4968431,-0.33090675,-0.40734986,-0.073385313,-0.90666561,-0.80900845,-0.96106324,-0.9521815,-0.88390494,-0.93052393,-0.95132567,-0.91453096,-0.99846079,-0.97180261,-0.99610963,-0.85908532,-0.52490474
0.060513682,0.16526123,0.47614278,0.21120153,0.36656067,0.098003453,0.1154262,0.1322954,0.45989084,0.10763276,0.22349502,0.07642314,0.044500684,0.1200497,0.17847464,0.15079338,0.04112764,0.33415237,0.22693178,0.25323914,0.27124331,0.26018434,0.4213577,0.55379448,0.43250826,0.2931223,0.45420406,0.4951067,0.33415237,0.0030285713,0.11900234,0.094005181,0.13732112,0.086605989,0.15521776,0.30712023,0.28613727,0.13063078,0.12396832,0.21489316,0.10455839,0.010778209,-0.0057564758,0.25382056,0.26782248,0.1655838,-0.06675003,0.12820155,0.44007073,0.29968121,0.12691924,0.28307883,0.33524751,0.1255294,-0.024178791,-0.80321256,0.14798981,-0.043819703,0.64628438,0.1562253,0.37195674,0.050064016,-0.16360458,0.32948108,-0.1720113,-0.6958048,-0.78981596
0.33295515,0.4597119,0.56078231,0.32380856,0.5562317,0.31682795,0.32528555,0.34069076,0.59665904,0.44965355,0.36335713,0.29532501,0.20761762,0.2986998,0.34017093,0.35280369,0.18357328,0.48832748,0.46052466,0.50320873,0.40255915,0.43080341,0.55979627,0.7099909,0.55060431,0.42659111,0.42512238,0.41216781,0.50323349,0.33626805,0.42008907,0.42946257,0.50244961,0.011718935,0.32433252,0.47616091,0.38034247,0.2582147,0.27277828,0.37658812,0.32068544,0.23354326,0.20926788,0.4412042,0.32892438,0.26423817,0.13892126,0.17067234,0.49515545,0.46689055,0.25826834,0.40795138,0.52575958,0.37079157,0.17185228,-0.84522589,0.31532621,0.1256779,0.32544232,0.21166489,0.4395168,0.41390471,0.073405794,0.51939369,0.25686149,0.33743561,-0.68613634
-0.18222323,-0.28679637,-0.033294263,0.075165004,-0.037567826,-0.1585934,-0.12172414,-0.12116451,0.0072889292,-0.27309514,-0.2280388,-0.17925287,-0.052431372,-0.14706026,-0.21774624,-0.19414381,-0.064555454,-0.036006332,-0.15082507,-0.1239431,-0.016810521,-0.09897094,-0.059503101,-0.053433232,-0.0015791049,0.1926058,0.39214439,0.45993046,0.074918452,-0.22478275,-0.15431593,-0.17666212,-0.2330755,-0.013605349,-0.13548799,-0.077008271,-0.04185313,-0.036914268,0.24592749,0.36428014,0.086455506,-1.9567595e-06,-0.22965508,-0.15766199,-0.13690468,-0.14544007,-0.08006473,-0.0040876706,0.071928523,-0.15159603,-0.076323405,-0.087981779,-0.23204624,-0.27284468,-0.076382108,-0.85937943,-0.094752167,-0.086921215,0.49132079,-0.027333974,-0.0019821974,-0.18655941,-0.1580416,0.15177214,-0.2049373,-0.86392303,-0.81798614
